id,prefixDataType,tagId,utcTimestamp,utcDate,lat,lon,hdop,ttfSeconds
F810,123458,F810,1674943514,28.01.23 22:05:14,34.8738760,32.3423720,1.7,12
F810,123458,F810,1674943828,28.01.23 22:10:28,34.8733960,32.3424840,1.1,26
F810,123458,F810,1674944119,28.01.23 22:15:19,34.8733040,32.3428500,1.1,17
F810,123458,F810,1674944414,28.01.23 22:20:14,34.8737600,32.3421520,1.7,11
F810,123458,F810,1674944712,28.01.23 22:25:12,34.8735200,32.3422740,1.3,9
F810,123458,F810,1674945241,28.01.23 22:34:01,34.8735800,32.3423720,1.2,238
F810,123458,F810,1674945311,28.01.23 22:35:11,34.8735520,32.3422060,1.1,10
F810,123458,F810,1674945615,28.01.23 22:40:15,34.8733120,32.3430260,1.4,12
F810,123458,F810,1674945915,28.01.23 22:45:15,34.8737440,32.3427400,1.0,13
F810,123458,F810,1674946213,28.01.23 22:50:13,34.8749280,32.3435480,1.0,12
F810,123458,F810,1674946513,28.01.23 22:55:13,34.8735200,32.3428620,1.0,10
F810,123458,F810,1674946814,28.01.23 23:00:14,34.8737120,32.3421440,1.2,12
F810,123458,F810,1674947110,28.01.23 23:05:10,34.8738560,32.3421140,1.0,8
F810,123458,F810,1674947407,28.01.23 23:10:07,34.8735560,32.3426580,0.9,6
F810,123458,F810,1674947725,28.01.23 23:15:25,34.8737560,32.3421740,1.1,22
F810,123458,F810,1674948016,28.01.23 23:20:16,34.8738880,32.3422580,1.1,14
F810,123458,F810,1674948355,28.01.23 23:25:55,34.8736800,32.3427000,1.1,53
F810,123458,F810,1674948611,28.01.23 23:30:11,34.8736920,32.3421700,0.9,10
F810,123458,F810,1674948935,28.01.23 23:35:35,34.8736320,32.3421980,1.0,33
F810,123458,F810,1674949211,28.01.23 23:40:11,34.8736400,32.3424640,1.1,9
F810,123458,F810,1675013485,29.01.23 17:31:25,34.8745760,32.3425980,0.9,83
F810,123458,F810,1675013717,29.01.23 17:35:17,34.8745640,32.3427040,0.9,14
F810,123458,F810,1675014053,29.01.23 17:40:53,34.8736720,32.3420440,0.7,51
F810,123458,F810,1675014319,29.01.23 17:45:19,34.8738040,32.3423200,0.8,17
F810,123458,F810,1675014611,29.01.23 17:50:11,34.8737920,32.3426360,1.3,9
F810,123458,F810,1675014906,29.01.23 17:55:06,34.8738280,32.3425980,1.0,5
F810,123458,F810,1675015220,29.01.23 18:00:20,34.8736960,32.3425640,0.8,17
F810,123458,F810,1675015519,29.01.23 18:05:19,34.8750960,32.3436080,0.8,17
F810,123458,F810,1675015819,29.01.23 18:10:19,34.8735520,32.3423460,0.8,18
F810,123458,F810,1675016111,29.01.23 18:15:11,34.8736160,32.3428380,0.6,9
F810,123458,F810,1675016411,29.01.23 18:20:11,34.8736600,32.3426900,1.0,9
F810,123458,F810,1675016711,29.01.23 18:25:11,34.8734680,32.3425340,0.8,9
F810,123458,F810,1675017026,29.01.23 18:30:26,34.8732520,32.3423240,0.7,23
F810,123458,F810,1675017306,29.01.23 18:35:06,34.8731480,32.3421820,0.9,4
F810,123458,F810,1675017620,29.01.23 18:40:20,34.8740320,32.3440400,0.7,18
F810,123458,F810,1675017914,29.01.23 18:45:14,34.8734920,32.3424880,1.1,12
F810,123458,F810,1675018352,29.01.23 18:52:32,34.8737920,32.3421780,0.9,149
F810,123458,F810,1675018523,29.01.23 18:55:23,34.8737840,32.3421900,1.0,21
F810,123458,F810,1675018804,29.01.23 19:00:04,34.8733160,32.3421520,1.0,3
F810,123458,F810,1675019110,29.01.23 19:05:10,34.8736440,32.3428120,1.8,7
F810,123458,F810,1675019406,29.01.23 19:10:06,34.8737240,32.3425820,1.0,4
F810,123458,F810,1675019706,29.01.23 19:15:06,34.8737640,32.3427400,1.1,3
F810,123458,F810,1675020010,29.01.23 19:20:10,34.8735160,32.3424000,1.2,8
F810,123458,F810,1675020315,29.01.23 19:25:15,34.8734600,32.3425360,1.2,14
F810,123458,F810,1675020617,29.01.23 19:30:17,34.8735440,32.3422020,1.0,14
F810,123458,F810,1675020910,29.01.23 19:35:10,34.8736320,32.3427320,1.4,7
F810,123458,F810,1675021221,29.01.23 19:40:21,34.8734960,32.3423300,1.1,19
F810,123458,F810,1675021506,29.01.23 19:45:06,34.8730560,32.3428540,0.8,4
F810,123458,F810,1675021830,29.01.23 19:50:30,34.8734720,32.3423960,0.9,27
F810,123458,F810,1675022109,29.01.23 19:55:09,34.8736520,32.3429300,0.9,8
F810,123458,F810,1675022405,29.01.23 20:00:05,34.8738880,32.3425480,1.1,2
F810,123458,F810,1675022706,29.01.23 20:05:06,34.8737440,32.3424040,0.9,4
F810,123458,F810,1675023019,29.01.23 20:10:19,34.8739760,32.3420340,1.0,17
F810,123458,F810,1675023309,29.01.23 20:15:09,34.8751120,32.3433380,2.1,8
F810,123458,F810,1675023605,29.01.23 20:20:05,34.8736760,32.3422480,2.1,2
F810,123458,F810,1675023910,29.01.23 20:25:10,34.8737720,32.3424640,1.3,7
F810,123458,F810,1675024222,29.01.23 20:30:22,34.8736080,32.3428500,1.3,20
F810,123458,F810,1675024516,29.01.23 20:35:16,34.8727080,32.3438300,1.3,13
F810,123458,F810,1675024808,29.01.23 20:40:08,34.8736400,32.3427820,1.4,6
F810,123458,F810,1675025123,29.01.23 20:45:23,34.8735760,32.3422500,1.3,21
F810,123458,F810,1675025469,29.01.23 20:51:09,34.8735480,32.3423300,1.2,67
F834,123458,F834,1674775046,26.01.23 23:17:26,34.8724200,32.3479380,1.9,143
F834,123458,F834,1674776414,26.01.23 23:40:14,34.8604080,32.3618020,1.9,12
F834,123458,F834,1674776709,26.01.23 23:45:09,34.8602080,32.3619660,1.9,6
F834,123458,F834,1674777013,26.01.23 23:50:13,34.8601240,32.3621360,1.9,10
F834,123458,F834,1674777315,26.01.23 23:55:15,34.8614080,32.3615460,1.9,12
F834,123458,F834,1674777612,27.01.23 00:00:12,34.8604720,32.3620080,1.8,10
F834,123458,F834,1674777914,27.01.23 00:05:14,34.8527280,32.3733260,2.5,11
F834,123458,F834,1674778204,27.01.23 00:10:04,34.8390560,32.3926820,2.0,1
F834,123458,F834,1674778515,27.01.23 00:15:15,34.8311320,32.4029540,2.4,12
F834,123458,F834,1674778814,27.01.23 00:20:14,34.8314800,32.4032100,2.0,12
F834,123458,F834,1674779115,27.01.23 00:25:15,34.8309280,32.4033480,2.1,12
F834,123458,F834,1674779421,27.01.23 00:30:21,34.8316440,32.4033660,2.2,18
F834,123458,F834,1674779719,27.01.23 00:35:19,34.8320880,32.4033320,2.1,17
F834,123458,F834,1674780030,27.01.23 00:40:30,34.8318760,32.4035760,2.4,28
F834,123458,F834,1674780317,27.01.23 00:45:17,34.8318080,32.4035980,2.4,15
F834,123458,F834,1674780611,27.01.23 00:50:11,34.8318240,32.4035680,2.5,9
F834,123458,F834,1674780942,27.01.23 00:55:42,34.8317960,32.4035300,2.5,39
F834,123458,F834,1674781232,27.01.23 01:00:32,34.8317160,32.4031420,1.2,29
F834,123458,F834,1674781505,27.01.23 01:05:05,34.8315560,32.4031140,2.3,3
F834,123458,F834,1674781805,27.01.23 01:10:05,34.8317720,32.4028900,1.3,3
F834,123458,F834,1674782114,27.01.23 01:15:14,34.8301720,32.4032440,1.4,12
F834,123458,F834,1674782411,27.01.23 01:20:11,34.8319760,32.4030880,1.2,8
F834,123458,F834,1674782714,27.01.23 01:25:14,34.8317080,32.4031980,1.2,11
F834,123458,F834,1674783013,27.01.23 01:30:13,34.8322840,32.4029160,1.3,10
F834,123458,F834,1674783308,27.01.23 01:35:08,34.8316280,32.4028280,1.5,5
F834,123458,F834,1674783611,27.01.23 01:40:11,34.8302960,32.3986400,1.4,8
F834,123458,F834,1674783922,27.01.23 01:45:22,34.8306840,32.3986320,1.5,19
F834,123458,F834,1674784213,27.01.23 01:50:13,34.8301920,32.3989480,1.3,10
F834,123458,F834,1674784506,27.01.23 01:55:06,34.8308200,32.3986740,2.1,3
F834,123458,F834,1674784811,27.01.23 02:00:11,34.8304200,32.3986400,1.3,8
F834,123458,F834,1674785110,27.01.23 02:05:10,34.8305520,32.3986160,1.2,7
F834,123458,F834,1674785420,27.01.23 02:10:20,34.8307240,32.3984880,1.2,18
F834,123458,F834,1674785712,27.01.23 02:15:12,34.8305440,32.3983760,1.2,10
F834,123458,F834,1674786007,27.01.23 02:20:07,34.8306000,32.3985020,1.2,5
F834,123458,F834,1674786314,27.01.23 02:25:14,34.8305240,32.3985360,1.3,12
F834,123458,F834,1674786633,27.01.23 02:30:33,34.8306040,32.3985520,1.3,31
F834,123458,F834,1674786936,27.01.23 02:35:36,34.8305120,32.3985180,1.0,34
F834,123458,F834,1674787216,27.01.23 02:40:16,34.8305000,32.3984140,1.4,14
F834,123458,F834,1674787522,27.01.23 02:45:22,34.8305280,32.3984900,1.4,20
F834,123458,F834,1674787825,27.01.23 02:50:25,34.8304920,32.3985560,1.4,23
F834,123458,F834,1674788105,27.01.23 02:55:05,34.8304200,32.3988800,1.0,4
F834,123458,F834,1674788446,27.01.23 03:00:46,34.8304440,32.3983960,1.4,44
F834,123458,F834,1674788705,27.01.23 03:05:05,34.8367040,32.3921540,1.0,2
F834,123458,F834,1674789007,27.01.23 03:10:07,34.8557960,32.3709480,1.0,5
F834,123458,F834,1674789932,27.01.23 03:25:32,34.8787120,32.3636060,1.7,29
F834,123458,F834,1674790206,27.01.23 03:30:06,34.8941240,32.3676880,1.2,5
F834,123458,F834,1674790742,27.01.23 03:39:02,34.9041080,32.3747300,7.6,239
F834,123458,F834,1674790828,27.01.23 03:40:28,34.9045320,32.3737520,8.0,26
F834,123458,F834,1674791708,27.01.23 03:55:08,34.9043120,32.3735780,1.8,6
F834,123458,F834,1674792683,27.01.23 04:11:23,34.9039880,32.3729480,1.4,80
F834,123458,F834,1674842432,27.01.23 18:00:32,34.8968280,32.3606720,1.2,29
F834,123458,F834,1674842708,27.01.23 18:05:08,34.8845200,32.3682360,1.2,6
F834,123458,F834,1674843013,27.01.23 18:10:13,34.8637160,32.3652380,1.1,12
F834,123458,F834,1674843320,27.01.23 18:15:20,34.8549520,32.3702880,1.1,18
F834,123458,F834,1674843610,27.01.23 18:20:10,34.8462280,32.3847540,1.1,7
F834,123458,F834,1674843909,27.01.23 18:25:09,34.8355080,32.4001360,1.1,7
F834,123458,F834,1674844231,27.01.23 18:30:31,34.8299000,32.4025920,1.1,28
F834,123458,F834,1674844536,27.01.23 18:35:36,34.8316560,32.4030120,1.1,34
F834,123458,F834,1674844816,27.01.23 18:40:16,34.8315200,32.4030220,1.2,14
F834,123458,F834,1674845142,27.01.23 18:45:42,34.8294920,32.4015380,1.1,41
F834,123458,F834,1674845503,27.01.23 18:51:43,34.8316080,32.4030220,1.4,101
F834,123458,F834,1674845704,27.01.23 18:55:04,34.8314880,32.4031340,2.1,2
F834,123458,F834,1674846007,27.01.23 19:00:07,34.8316760,32.4029620,1.3,4
F834,123458,F834,1674846310,27.01.23 19:05:10,34.8294840,32.4023700,2.1,8
F834,123458,F834,1674846611,27.01.23 19:10:11,34.8298960,32.4027980,1.1,9
F834,123458,F834,1674846906,27.01.23 19:15:06,34.8295160,32.4025920,1.3,4
F834,123458,F834,1674847286,27.01.23 19:21:26,34.8298360,32.4024780,1.1,83
F834,123458,F834,1674847512,27.01.23 19:25:12,34.8315920,32.4029580,2.0,10
F834,123458,F834,1674847806,27.01.23 19:30:06,34.8316040,32.4029620,1.1,4
F834,123458,F834,1674848108,27.01.23 19:35:08,34.8316000,32.4032440,1.0,6
F834,123458,F834,1674848406,27.01.23 19:40:06,34.8317040,32.4031820,1.0,4
F834,123458,F834,1674848705,27.01.23 19:45:05,34.8315680,32.4035680,1.9,3
F834,123458,F834,1674849010,27.01.23 19:50:10,34.8317800,32.4033440,1.0,7
F834,123458,F834,1674849307,27.01.23 19:55:07,34.8316560,32.4029460,1.4,4
F834,123458,F834,1674849605,27.01.23 20:00:05,34.8317680,32.4030540,1.4,2
F834,123458,F834,1674849932,27.01.23 20:05:32,34.8297600,32.4023520,1.1,29
F834,123458,F834,1674850206,27.01.23 20:10:06,34.8298560,32.4020580,1.5,4
F834,123458,F834,1674850513,27.01.23 20:15:13,34.8299400,32.4022020,1.1,10
F834,123458,F834,1674850804,27.01.23 20:20:04,34.8284360,32.4012000,1.8,1
F834,123458,F834,1674851109,27.01.23 20:25:09,34.8306840,32.3982320,1.4,6
F834,123458,F834,1674851410,27.01.23 20:30:10,34.8305840,32.3983000,1.4,8
F834,123458,F834,1674851719,27.01.23 20:35:19,34.8302360,32.3989860,1.3,17
F834,123458,F834,1674852006,27.01.23 20:40:06,34.8300560,32.3990660,1.8,3
F834,123458,F834,1674852323,27.01.23 20:45:23,34.8305840,32.3987920,1.2,20
F834,123458,F834,1674852612,27.01.23 20:50:12,34.8306080,32.3982460,1.4,10
F834,123458,F834,1674852933,27.01.23 20:55:33,34.8301040,32.3989480,1.3,30
F834,123458,F834,1674853213,27.01.23 21:00:13,34.8299120,32.3990480,1.5,12
F834,123458,F834,1674853516,27.01.23 21:05:16,34.8302680,32.3987580,1.1,14
F834,123458,F834,1674853807,27.01.23 21:10:07,34.8302000,32.3989300,1.5,5
F834,123458,F834,1674854114,27.01.23 21:15:14,34.8303120,32.3987460,1.1,12
F834,123458,F834,1674854404,27.01.23 21:20:04,34.8303280,32.3991780,1.2,2
F834,123458,F834,1674854714,27.01.23 21:25:14,34.8315200,32.4028660,1.1,11
F834,123458,F834,1674855024,27.01.23 21:30:24,34.8314880,32.4033820,1.1,21
F834,123458,F834,1674855308,27.01.23 21:35:08,34.8342440,32.3989140,1.3,6
F834,123458,F834,1674855607,27.01.23 21:40:07,34.8341080,32.3992280,1.1,4
F834,123458,F834,1674855914,27.01.23 21:45:14,34.8345240,32.3983880,0.9,11
F834,123458,F834,1674856210,27.01.23 21:50:10,34.8295480,32.3996820,1.9,7
F834,123458,F834,1674856511,27.01.23 21:55:11,34.8296680,32.4029740,1.2,8
F834,123458,F834,1674856842,27.01.23 22:00:42,34.8313040,32.4028660,1.3,39
F834,123458,F834,1674857115,27.01.23 22:05:15,34.8315480,32.4027740,1.3,13
F834,123458,F834,1674857408,27.01.23 22:10:08,34.8315200,32.4033240,1.0,5
F834,123458,F834,1674857708,27.01.23 22:15:08,34.8316720,32.4033580,1.4,5
F834,123458,F834,1674858005,27.01.23 22:20:05,34.8314480,32.4032140,1.1,3
F834,123458,F834,1674858309,27.01.23 22:25:09,34.8313680,32.4033360,1.2,6
F834,123458,F834,1674858618,27.01.23 22:30:18,34.8313400,32.4031420,1.2,15
F834,123458,F834,1674858911,27.01.23 22:35:11,34.8315160,32.4033860,2.0,8
F834,123458,F834,1674859207,27.01.23 22:40:07,34.8315200,32.4035260,1.5,4
F834,123458,F834,1674859513,27.01.23 22:45:13,34.8316560,32.4033400,1.2,10
F834,123458,F834,1674859807,27.01.23 22:50:07,34.8314680,32.4031420,0.9,4
F834,123458,F834,1674860106,27.01.23 22:55:06,34.8316000,32.4032560,1.0,3
F834,123458,F834,1674860405,27.01.23 23:00:05,34.8315360,32.4033280,0.9,3
F834,123458,F834,1674860709,27.01.23 23:05:09,34.8314440,32.4033440,0.9,7
F834,123458,F834,1674861007,27.01.23 23:10:07,34.8316440,32.4031380,1.2,5
F834,123458,F834,1674861313,27.01.23 23:15:13,34.8314880,32.4030540,1.1,10
F834,123458,F834,1674861615,27.01.23 23:20:15,34.8326600,32.4017600,1.1,12
F834,123458,F834,1674861931,27.01.23 23:25:31,34.8519960,32.3730860,0.9,29
F834,123458,F834,1674933979,28.01.23 19:26:19,34.8602120,32.3832620,1.0,77
F834,123458,F834,1674934205,28.01.23 19:30:05,34.8658280,32.3950120,1.3,3
F834,123458,F834,1674934532,28.01.23 19:35:32,34.8666560,32.3968500,1.4,29
F834,123458,F834,1674934805,28.01.23 19:40:05,34.8667440,32.3968400,1.4,2
F834,123458,F834,1674935112,28.01.23 19:45:12,34.8668080,32.3967100,1.2,9
F834,123458,F834,1674935404,28.01.23 19:50:04,34.8664440,32.3971440,1.4,1
F834,123458,F834,1674935707,28.01.23 19:55:07,34.8665960,32.3967480,1.2,4
F834,123458,F834,1674936007,28.01.23 20:00:07,34.8666600,32.3968580,1.2,5
F834,123458,F834,1674936304,28.01.23 20:05:04,34.8668080,32.3966300,1.2,2
F834,123458,F834,1674936606,28.01.23 20:10:06,34.8666840,32.3967400,1.1,4
F834,123458,F834,1674936907,28.01.23 20:15:07,34.8664720,32.3969620,1.2,5
F834,123458,F834,1674937206,28.01.23 20:20:06,34.8666880,32.3968840,1.5,4
F834,123458,F834,1674937504,28.01.23 20:25:04,34.8665920,32.3968460,1.6,1
F834,123458,F834,1674937808,28.01.23 20:30:08,34.8443960,32.3979500,1.4,5
F834,123458,F834,1674938112,28.01.23 20:35:12,34.8315360,32.4028820,1.3,9
F834,123458,F834,1674938421,28.01.23 20:40:21,34.8313760,32.4031940,1.0,18
F834,123458,F834,1674938710,28.01.23 20:45:10,34.8314120,32.4034500,1.1,8
F834,123458,F834,1674939034,28.01.23 20:50:34,34.8295520,32.4023940,1.2,31
F834,123458,F834,1674939329,28.01.23 20:55:29,34.8313880,32.4028580,0.8,27
F834,123458,F834,1674939685,28.01.23 21:01:25,34.8316040,32.4029380,1.3,82
F834,123458,F834,1674939960,28.01.23 21:06:00,34.8316400,32.4032320,1.0,58
F834,123458,F834,1674940271,28.01.23 21:11:11,34.8316760,32.4031600,1.1,69
F834,123458,F834,1674940522,28.01.23 21:15:22,34.8314920,32.4033860,0.9,21
F834,123458,F834,1674940823,28.01.23 21:20:23,34.8316720,32.4031980,0.8,21
F834,123458,F834,1674941153,28.01.23 21:25:53,34.8316640,32.4032560,2.7,50
F834,123458,F834,1674941436,28.01.23 21:30:36,34.8317400,32.4034200,1.3,33
F834,123458,F834,1674941785,28.01.23 21:36:25,34.8317040,32.4031640,0.8,82
F834,123458,F834,1674942098,28.01.23 21:41:38,34.8316280,32.4026680,1.3,96
F834,123458,F834,1674942386,28.01.23 21:46:26,34.8315840,32.4032060,1.0,84
F834,123458,F834,1674942623,28.01.23 21:50:23,34.8316800,32.4031760,1.0,21
F834,123458,F834,1674942983,28.01.23 21:56:23,34.8316600,32.4031520,1.0,81
F834,123458,F834,1674943295,28.01.23 22:01:35,34.8316440,32.4031180,1.6,93
F834,123458,F834,1674944195,28.01.23 22:16:35,34.8316400,32.4032240,1.4,93
F834,123458,F834,1674944447,28.01.23 22:20:47,34.8316640,32.4031140,1.0,44
F834,123458,F834,1674944781,28.01.23 22:26:21,34.8316720,32.4031800,1.0,79
F834,123458,F834,1674945054,28.01.23 22:30:54,34.8315800,32.4032020,1.1,51
F834,123458,F834,1674945318,28.01.23 22:35:18,34.8312840,32.3981980,1.1,16
F834,123458,F834,1674946288,28.01.23 22:51:28,34.8317840,32.4030160,1.1,85
F834,123458,F834,1674946614,28.01.23 22:56:54,34.8316520,32.4030880,1.0,111
F834,123458,F834,1674946891,28.01.23 23:01:31,34.8316000,32.4033020,1.1,89
F834,123458,F834,1674947307,28.01.23 23:08:27,34.8316440,32.4031520,1.1,205
F834,123458,F834,1674947430,28.01.23 23:10:30,34.8316320,32.4027560,1.0,27
F834,123458,F834,1674947727,28.01.23 23:15:27,34.8309880,32.4027100,2.9,25
F834,123458,F834,1674948076,28.01.23 23:21:16,34.8315240,32.4034760,2.2,74
F834,123458,F834,1674948405,28.01.23 23:26:45,34.8315800,32.4030500,1.3,103
F834,123458,F834,1674948604,28.01.23 23:30:04,34.8315600,32.4032140,1.6,3
F834,123458,F834,1674948909,28.01.23 23:35:09,34.8316160,32.4031000,1.0,7
F834,123458,F834,1674949204,28.01.23 23:40:04,34.8316920,32.4031340,1.0,2
F834,123458,F834,1674949504,28.01.23 23:45:04,34.8321200,32.4029040,1.1,2
F834,123458,F834,1674949805,28.01.23 23:50:05,34.8487800,32.4028160,0.8,3
F834,123458,F834,1674950105,28.01.23 23:55:05,34.8640480,32.3979380,0.9,3
F834,123458,F834,1674950417,29.01.23 00:00:17,34.8664680,32.3968000,1.0,14
F834,123458,F834,1674950712,29.01.23 00:05:12,34.8664760,32.3968880,1.1,10
F834,123458,F834,1674951014,29.01.23 00:10:14,34.8663920,32.3968660,1.5,12
F834,123458,F834,1674951595,29.01.23 00:19:55,34.8665080,32.3968660,1.0,255
F834,123458,F834,1674952349,29.01.23 00:32:29,34.8666000,32.3968920,1.3,146
F834,123458,F834,1674952555,29.01.23 00:35:55,34.8665720,32.3968360,1.1,52
F834,123458,F834,1674953481,29.01.23 00:51:21,34.8665880,32.3969340,2.2,79
F834,123458,F834,1674953810,29.01.23 00:56:50,34.8666160,32.3968960,1.2,107
F834,123458,F834,1674954058,29.01.23 01:00:58,34.8666880,32.3968740,1.1,55
F834,123458,F834,1674954442,29.01.23 01:07:22,34.8665560,32.3968160,1.2,140
F834,123458,F834,1674954706,29.01.23 01:11:46,34.8665080,32.3968460,1.6,104
F834,123458,F834,1674955517,29.01.23 01:25:17,34.8660560,32.3950380,1.0,15
F838,123458,F838,1674777034,26.01.23 23:50:34,34.8748760,32.3432080,1.0,31
F838,123458,F838,1674777315,26.01.23 23:55:15,34.8754640,32.3437760,2.5,13
F838,123458,F838,1674777633,27.01.23 00:00:33,34.8753120,32.3434260,1.0,31
F838,123458,F838,1674777918,27.01.23 00:05:18,34.8752200,32.3433000,1.0,16
F838,123458,F838,1674778217,27.01.23 00:10:17,34.8752720,32.3433260,1.0,15
F838,123458,F838,1674778531,27.01.23 00:15:31,34.8735960,32.3419260,1.0,30
F838,123458,F838,1674778907,27.01.23 00:21:47,34.8737200,32.3419300,1.0,105
F838,123458,F838,1674779143,27.01.23 00:25:43,34.8737640,32.3423000,3.8,41
F838,123458,F838,1674779488,27.01.23 00:31:28,34.8736800,32.3419580,4.1,85
F838,123458,F838,1674779837,27.01.23 00:37:17,34.8737840,32.3421600,4.3,135
F838,123458,F838,1674780063,27.01.23 00:41:03,34.8737640,32.3423280,4.4,61
F838,123458,F838,1674780330,27.01.23 00:45:30,34.8738360,32.3415260,1.2,29
F838,123458,F838,1674780627,27.01.23 00:50:27,34.8736520,32.3419120,1.2,25
F838,123458,F838,1674780906,27.01.23 00:55:06,34.8755600,32.3432420,1.2,3
F838,123458,F838,1674781215,27.01.23 01:00:15,34.8764400,32.3434940,1.2,12
F838,123458,F838,1674781522,27.01.23 01:05:22,34.8764760,32.3434640,1.2,20
F838,123458,F838,1674781848,27.01.23 01:10:48,34.8764720,32.3433260,1.2,46
F838,123458,F838,1674782126,27.01.23 01:15:26,34.8764640,32.3435660,1.1,24
F838,123458,F838,1674782408,27.01.23 01:20:08,34.8770240,32.3438380,1.2,5
F838,123458,F838,1674782717,27.01.23 01:25:17,34.8766440,32.3433040,1.2,14
F838,123458,F838,1674783006,27.01.23 01:30:06,34.8765520,32.3436740,2.4,4
F838,123458,F838,1674783310,27.01.23 01:35:10,34.8765880,32.3435700,1.4,9
F838,123458,F838,1674783627,27.01.23 01:40:27,34.8760720,32.3436860,1.4,25
F838,123458,F838,1674783917,27.01.23 01:45:17,34.8764880,32.3435140,1.3,15
F838,123458,F838,1674784212,27.01.23 01:50:12,34.8763080,32.3435900,1.3,9
F838,123458,F838,1674784518,27.01.23 01:55:18,34.8763160,32.3435060,1.2,15
F838,123458,F838,1674784813,27.01.23 02:00:13,34.8762680,32.3437080,1.9,11
F838,123458,F838,1674785120,27.01.23 02:05:20,34.8766720,32.3436700,1.8,18
F838,123458,F838,1674785425,27.01.23 02:10:25,34.8766080,32.3438380,1.1,23
F838,123458,F838,1674785709,27.01.23 02:15:09,34.8763040,32.3437580,1.1,6
F838,123458,F838,1674786026,27.01.23 02:20:26,34.8765240,32.3434300,1.1,23
F838,123458,F838,1674786316,27.01.23 02:25:16,34.8766120,32.3436660,1.1,14
F838,123458,F838,1674786608,27.01.23 02:30:08,34.8765400,32.3434000,1.1,7
F838,123458,F838,1674786921,27.01.23 02:35:21,34.8766840,32.3440480,1.6,20
F838,123458,F838,1674787220,27.01.23 02:40:20,34.8764800,32.3438300,1.1,18
F838,123458,F838,1674787524,27.01.23 02:45:24,34.8766520,32.3441080,1.5,22
F838,123458,F838,1674787817,27.01.23 02:50:17,34.8763840,32.3438600,1.3,15
F838,123458,F838,1674788119,27.01.23 02:55:19,34.8766880,32.3437420,1.0,17
F838,123458,F838,1674788415,27.01.23 03:00:15,34.8737440,32.3418360,1.3,13
F838,123458,F838,1674788714,27.01.23 03:05:14,34.8752160,32.3436320,1.3,12
F838,123458,F838,1674789030,27.01.23 03:10:30,34.8753240,32.3432500,1.1,28
F838,123458,F838,1674789319,27.01.23 03:15:19,34.8751760,32.3432000,1.4,17
F838,123458,F838,1674789618,27.01.23 03:20:18,34.8752080,32.3433000,1.1,16
F838,123458,F838,1674789926,27.01.23 03:25:26,34.8748360,32.3432760,1.2,24
F838,123458,F838,1674790213,27.01.23 03:30:13,34.8748440,32.3429060,1.2,11
F838,123458,F838,1674790533,27.01.23 03:35:33,34.8749200,32.3429340,1.2,31
F838,123458,F838,1674790847,27.01.23 03:40:47,34.8748280,32.3431160,1.2,44
F838,123458,F838,1674791104,27.01.23 03:45:04,34.8831920,32.3329580,2.1,3
F838,123458,F838,1674792158,27.01.23 04:02:38,34.9020760,32.3512420,2.6,155
F838,123458,F838,1674792499,27.01.23 04:08:19,34.9028840,32.3694040,3.3,197
F838,123458,F838,1674792736,27.01.23 04:12:16,34.9044680,32.3732260,3.2,134
F838,123458,F838,1674792933,27.01.23 04:15:33,34.9047720,32.3744860,2.8,31
F838,123458,F838,1674841517,27.01.23 17:45:17,34.8913240,32.3487060,1.0,14
F838,123458,F838,1674841816,27.01.23 17:50:16,34.8741800,32.3411900,1.0,14
F838,123458,F838,1674842127,27.01.23 17:55:27,34.8761000,32.3430260,1.0,26
F838,123458,F838,1674842431,27.01.23 18:00:31,34.8764720,32.3434440,1.0,29
F838,123458,F838,1674842725,27.01.23 18:05:25,34.8768520,32.3434340,1.0,22
F838,123458,F838,1674843019,27.01.23 18:10:19,34.8750720,32.3426700,1.1,17
F838,123458,F838,1674843355,27.01.23 18:15:55,34.8748080,32.3433160,1.1,53
F838,123458,F838,1674843628,27.01.23 18:20:28,34.8751360,32.3432760,1.1,26
F838,123458,F838,1674843931,27.01.23 18:25:31,34.8752520,32.3432740,1.6,29
F838,123458,F838,1674844221,27.01.23 18:30:21,34.8753120,32.3435180,0.9,18
F838,123458,F838,1674844529,27.01.23 18:35:29,34.8752960,32.3435780,0.9,26
F838,123458,F838,1674844862,27.01.23 18:41:02,34.8748960,32.3432840,0.7,59
F838,123458,F838,1674845112,27.01.23 18:45:12,34.8748440,32.3431520,1.5,10
F838,123458,F838,1674845415,27.01.23 18:50:15,34.8737720,32.3419460,1.2,12
F838,123458,F838,1674845733,27.01.23 18:55:33,34.8739000,32.3416700,1.1,31
F838,123458,F838,1674846005,27.01.23 19:00:05,34.8751120,32.3426660,1.0,3
F838,123458,F838,1674846315,27.01.23 19:05:15,34.8765800,32.3438720,1.0,12
F838,123458,F838,1674846609,27.01.23 19:10:09,34.8765360,32.3435480,1.1,7
F838,123458,F838,1674846915,27.01.23 19:15:15,34.8766680,32.3436240,1.0,13
F838,123458,F838,1674847215,27.01.23 19:20:15,34.8763440,32.3440180,1.8,12
F838,123458,F838,1674847514,27.01.23 19:25:14,34.8760280,32.3435400,1.2,12
F838,123458,F838,1674847814,27.01.23 19:30:14,34.8760200,32.3435180,1.2,12
F838,123458,F838,1674848112,27.01.23 19:35:12,34.8765600,32.3436120,1.5,9
F838,123458,F838,1674848410,27.01.23 19:40:10,34.8764280,32.3436320,1.2,8
F838,123458,F838,1674848705,27.01.23 19:45:05,34.8765600,32.3436280,1.2,3
